#     t_0 (HJD)       u_0    t_E (d)     rho 
# 2458310.77700  0.006689    15.8860 0.00010 
# 
# Data are perfect.
2.458304685336111579e+06 1.860847210372599037e+01 1.085736204758129542e-02
2.458304791278092656e+06 1.859431468022662415e+01 1.085736204758129542e-02
2.458304897220073268e+06 1.857981326804889832e+01 1.085736204758129542e-02
2.458305003162053879e+06 1.856495528427367958e+01 1.085736204758129542e-02
2.458305109104034491e+06 1.854972745871998185e+01 1.085736204758129542e-02
2.458305215046015102e+06 1.853411578226926437e+01 1.085736204758129542e-02
2.458305320987995714e+06 1.851810545029710653e+01 1.085736204758129542e-02
2.458305426929976325e+06 1.850168080056915088e+01 1.085736204758129542e-02
2.458305532871956937e+06 1.848482524493854129e+01 1.085736204758129542e-02
2.458305638813937549e+06 1.846752119408762027e+01 1.085736204758129542e-02
2.458305744755918626e+06 1.844974997436741759e+01 1.085736204758129542e-02
2.458305850697899237e+06 1.843149173621165460e+01 1.085736204758129542e-02
2.458305956639879849e+06 1.841272535180141290e+01 1.085736204758129542e-02
2.458306062581860460e+06 1.839342830221728065e+01 1.085736204758129542e-02
2.458306168523841072e+06 1.837357655137769896e+01 1.085736204758129542e-02
2.458306274465821683e+06 1.835314440544384951e+01 1.085736204758129542e-02
2.458306380407802295e+06 1.833210435553376527e+01 1.085736204758129542e-02
2.458306486349782906e+06 1.831042690131161521e+01 1.085736204758129542e-02
2.458306592291763518e+06 1.828808035259405074e+01 1.085736204758129542e-02
2.458306698233744130e+06 1.826503060560470715e+01 1.085736204758129542e-02
2.458306804175725207e+06 1.824124088978406277e+01 1.085736204758129542e-02
2.458306910117705818e+06 1.821667148105161615e+01 1.085736204758129195e-02
2.458307016059686430e+06 1.819127937429067998e+01 1.085736204758129542e-02
2.458307122001667041e+06 1.816501791036858648e+01 1.085736204758129715e-02
2.458307227943647653e+06 1.813783634796754995e+01 1.085736204758129542e-02
2.458307333885628264e+06 1.810967937096042846e+01 1.085736204758129542e-02
2.458307439827608876e+06 1.808048651919358107e+01 1.085736204758129542e-02
2.458307545769589487e+06 1.805019152794337245e+01 1.085736204758129542e-02
2.458307651711570099e+06 1.801872155790046293e+01 1.085736204758129542e-02
2.458307757653551176e+06 1.798599629304412062e+01 1.085736204758129542e-02
2.458307863595531788e+06 1.795192687921456454e+01 1.085736204758129542e-02
2.458307969537512399e+06 1.791641466593623733e+01 1.085736204758129542e-02
2.458308075479493011e+06 1.787934970968629855e+01 1.085736204758129542e-02
2.458308181421473622e+06 1.784060897940666024e+01 1.085736204758129542e-02
2.458308287363454234e+06 1.780005419159952851e+01 1.085736204758129542e-02
2.458308393305434845e+06 1.775752917925846930e+01 1.085736204758129542e-02
2.458308499247415457e+06 1.771285666901877320e+01 1.085736204758129542e-02
2.458308605189396068e+06 1.766583429965774954e+01 1.085736204758129542e-02
2.458308711131376680e+06 1.761622965761971926e+01 1.085736204758129542e-02
2.458308817073357757e+06 1.756377402383826336e+01 1.085736204758129542e-02
2.458308923015338369e+06 1.750815441133505601e+01 1.085736204758129542e-02
2.458309028957318980e+06 1.744900329829835783e+01 1.085736204758129542e-02
2.458309134899299592e+06 1.738588521697632672e+01 1.085736204758129195e-02
2.458309240841280203e+06 1.731827896782026244e+01 1.085736204758129542e-02
2.458309346783260815e+06 1.724555349500404589e+01 1.085736204758129542e-02
2.458309452725241426e+06 1.716693549932179153e+01 1.085736204758129542e-02
2.458309558667222038e+06 1.708146243180870272e+01 1.085736204758129542e-02
2.458309664609202649e+06 1.698791662399531077e+01 1.085736204758129542e-02
2.458309770551183727e+06 1.688472715360081011e+01 1.085736204758129542e-02
2.458309876493164338e+06 1.676982053322972988e+01 1.085736204758129542e-02
2.458309982435144950e+06 1.664038482626651216e+01 1.085736204758129542e-02
2.458310088377125561e+06 1.649248101931362598e+01 1.085736204758129542e-02
2.458310194319106173e+06 1.632037117837786511e+01 1.085736204758129542e-02
2.458310300261086784e+06 1.611529444091894447e+01 1.085736204758129542e-02
2.458310406203067396e+06 1.586313231533141632e+01 1.085736204758129542e-02
2.458310512145048007e+06 1.554004903073080612e+01 1.085736204758129542e-02
2.458310618087028619e+06 1.510882919353734621e+01 1.085736204758129542e-02
2.458310724029009230e+06 1.459461710165863124e+01 1.085736204758129542e-02
2.458310829970990308e+06 1.459461710165863124e+01 1.085736204758129542e-02
2.458310935912970919e+06 1.510882919353734621e+01 1.085736204758129542e-02
2.458311041854951531e+06 1.554004903073080612e+01 1.085736204758129542e-02
2.458311147796932142e+06 1.586313231533141632e+01 1.085736204758129542e-02
2.458311253738912754e+06 1.611529444091894447e+01 1.085736204758129542e-02
2.458311359680893365e+06 1.632037117837786511e+01 1.085736204758129542e-02
2.458311465622873977e+06 1.649248101931362598e+01 1.085736204758129542e-02
2.458311571564854588e+06 1.664038482626651216e+01 1.085736204758129542e-02
2.458311677506835200e+06 1.676982053322972988e+01 1.085736204758129542e-02
2.458311783448815811e+06 1.688472715360081011e+01 1.085736204758129542e-02
2.458311889390796889e+06 1.698791662399531077e+01 1.085736204758129542e-02
2.458311995332777500e+06 1.708146243180870272e+01 1.085736204758129542e-02
2.458312101274758112e+06 1.716693549932179153e+01 1.085736204758129542e-02
2.458312207216738723e+06 1.724555349500404589e+01 1.085736204758129542e-02
2.458312313158719335e+06 1.731827896782026244e+01 1.085736204758129542e-02
2.458312419100699946e+06 1.738588521697632672e+01 1.085736204758129195e-02
2.458312525042680558e+06 1.744900329829835783e+01 1.085736204758129542e-02
2.458312630984661169e+06 1.750815441133505601e+01 1.085736204758129542e-02
2.458312736926641781e+06 1.756377402383826336e+01 1.085736204758129542e-02
2.458312842868622858e+06 1.761622965761971926e+01 1.085736204758129542e-02
2.458312948810603470e+06 1.766583429965774954e+01 1.085736204758129542e-02
2.458313054752584081e+06 1.771285666901877320e+01 1.085736204758129542e-02
2.458313160694564693e+06 1.775752917925846930e+01 1.085736204758129542e-02
2.458313266636545304e+06 1.780005419159952851e+01 1.085736204758129542e-02
2.458313372578525916e+06 1.784060897940666024e+01 1.085736204758129542e-02
2.458313478520506527e+06 1.787934970968629855e+01 1.085736204758129542e-02
2.458313584462487139e+06 1.791641466593623733e+01 1.085736204758129542e-02
2.458313690404467750e+06 1.795192687921456454e+01 1.085736204758129542e-02
2.458313796346448362e+06 1.798599629304412062e+01 1.085736204758129542e-02
2.458313902288429439e+06 1.801872155790046293e+01 1.085736204758129542e-02
2.458314008230410051e+06 1.805019152794337245e+01 1.085736204758129542e-02
2.458314114172390662e+06 1.808048651919358107e+01 1.085736204758129542e-02
2.458314220114371274e+06 1.810967937096042846e+01 1.085736204758129542e-02
2.458314326056351885e+06 1.813783634796754995e+01 1.085736204758129542e-02
2.458314431998332497e+06 1.816501791036858648e+01 1.085736204758129715e-02
2.458314537940313108e+06 1.819127937429067998e+01 1.085736204758129542e-02
2.458314643882293720e+06 1.821667148105161615e+01 1.085736204758129195e-02
2.458314749824274331e+06 1.824124088978406277e+01 1.085736204758129542e-02
2.458314855766255409e+06 1.826503060560470715e+01 1.085736204758129542e-02
2.458314961708236020e+06 1.828808035259405074e+01 1.085736204758129542e-02
2.458315067650216632e+06 1.831042690131161521e+01 1.085736204758129542e-02
2.458315173592197243e+06 1.833210435553376527e+01 1.085736204758129542e-02
2.458315279534177855e+06 1.835314440544384951e+01 1.085736204758129542e-02
2.458315385476158466e+06 1.837357655137769896e+01 1.085736204758129542e-02
2.458315491418139078e+06 1.839342830221728065e+01 1.085736204758129542e-02
2.458315597360119689e+06 1.841272535180141290e+01 1.085736204758129542e-02
2.458315703302100301e+06 1.843149173621165460e+01 1.085736204758129542e-02
2.458315809244080912e+06 1.844974997436741759e+01 1.085736204758129542e-02
2.458315915186061990e+06 1.846752119408762027e+01 1.085736204758129542e-02
2.458316021128042601e+06 1.848482524493854129e+01 1.085736204758129542e-02
2.458316127070023213e+06 1.850168080056915088e+01 1.085736204758129542e-02
2.458316233012003824e+06 1.851810545029710653e+01 1.085736204758129542e-02
2.458316338953984436e+06 1.853411578226926437e+01 1.085736204758129542e-02
2.458316444895965047e+06 1.854972745871998185e+01 1.085736204758129542e-02
2.458316550837945659e+06 1.856495528427367958e+01 1.085736204758129542e-02
2.458316656779926270e+06 1.857981326804889832e+01 1.085736204758129542e-02
2.458316762721906882e+06 1.859431468022662415e+01 1.085736204758129542e-02
2.458316868663887959e+06 1.860847210372599037e+01 1.085736204758129542e-02
2.458316974605868571e+06 1.862229748112849492e+01 1.085736204758129542e-02
2.458317080547849182e+06 1.863580215823139241e+01 1.085736204758129542e-02
2.458317186489829794e+06 1.864899692338431336e+01 1.085736204758129542e-02
2.458317292431810405e+06 1.866189204389905854e+01 1.085736204758129542e-02
2.458317398373791017e+06 1.867449729946929082e+01 1.085736204758129542e-02
2.458317504315771628e+06 1.868682201294150858e+01 1.085736204758129542e-02
2.458317610257752240e+06 1.869887507868528331e+01 1.085736204758129542e-02
2.458317716199732851e+06 1.871066498878409234e+01 1.085736204758129542e-02
2.458317822141713463e+06 1.872219985724461822e+01 1.085736204758129542e-02
2.458317928083694540e+06 1.873348744245088682e+01 1.085736204758129542e-02
2.458318034025675151e+06 1.874453516772669559e+01 1.085736204758129542e-02
2.458318139967655763e+06 1.875535014089077279e+01 1.085736204758129542e-02
2.458318245909636375e+06 1.876593917194110261e+01 1.085736204758129542e-02
2.458318351851616986e+06 1.877630878973126016e+01 1.085736204758129542e-02
2.458318457793597598e+06 1.878646525744364837e+01 1.085736204758129542e-02
2.458318563735578209e+06 1.879641458700448453e+01 1.085736204758129542e-02
2.458318669677558821e+06 1.880616255252627766e+01 1.085736204758129542e-02
2.458318775619539432e+06 1.881571470285556558e+01 1.085736204758129542e-02
2.458318881561520044e+06 1.882507637329652894e+01 1.085736204758129715e-02
2.458318987503501121e+06 1.883425269661454493e+01 1.085736204758129195e-02
2.458319093445481732e+06 1.884324861313779920e+01 1.085736204758129542e-02
2.458319199387462344e+06 1.885206888061313535e+01 1.085736204758129542e-02
2.458319305329442956e+06 1.886071808305812780e+01 1.085736204758129542e-02
2.458319411271423567e+06 1.886920063926080715e+01 1.085736204758129542e-02
2.458319517213404179e+06 1.887752081072400401e+01 1.085736204758129542e-02
2.458319623155384790e+06 1.888568270913228631e+01 1.085736204758129542e-02
2.458319729097365402e+06 1.889369030337555699e+01 1.085736204758129715e-02
2.458319835039346013e+06 1.890154742616063288e+01 1.085736204758129542e-02
2.458319940981327090e+06 1.890925778027311210e+01 1.085736204758129542e-02
2.458320046923307702e+06 1.891682494431390182e+01 1.085736204758129542e-02
2.458320152865288313e+06 1.892425237844146935e+01 1.085736204758129542e-02
2.458320258807268925e+06 1.893154342946449376e+01 1.085736204758129542e-02
2.458320364749249537e+06 1.893870133581550519e+01 1.085736204758129542e-02
2.458320470691230148e+06 1.894572923221996419e+01 1.085736204758129542e-02
2.458320576633210760e+06 1.895263015411268981e+01 1.085736204758129542e-02
2.458320682575191371e+06 1.895940704181785463e+01 1.085736204758129542e-02
2.458320788517171983e+06 1.896606274450772034e+01 1.085736204758129542e-02
2.458320894459152594e+06 1.897260002395405465e+01 1.085736204758129542e-02
2.458321000401133671e+06 1.897902155811317115e+01 1.085736204758129542e-02
2.458321106343114283e+06 1.898532994438828680e+01 1.085736204758129542e-02
2.458321212285094894e+06 1.899152770300244342e+01 1.085736204758129542e-02
2.458321318227075506e+06 1.899761727992793681e+01 1.085736204758129195e-02
2.458321424169056118e+06 1.900360104980646270e+01 1.085736204758129542e-02
2.458321530111036729e+06 1.900948131869867552e+01 1.085736204758129542e-02
2.458321636053017341e+06 1.901526032669994848e+01 1.085736204758129195e-02
2.458321741994997952e+06 1.902094025043013659e+01 1.085736204758129542e-02
2.458321847936978564e+06 1.902652320540466491e+01 1.085736204758129542e-02
2.458321953878959641e+06 1.903201124831754854e+01 1.085736204758129542e-02
2.458322059820940252e+06 1.903740637909890054e+01 1.085736204758129542e-02
2.458322165762920864e+06 1.904271054311350753e+01 1.085736204758129542e-02
2.458322271704901475e+06 1.904792563302369501e+01 1.085736204758129542e-02
2.458322377646882087e+06 1.905305349068444798e+01 1.085736204758129542e-02
2.458322483588862699e+06 1.905809590893011674e+01 1.085736204758129542e-02
2.458322589530843310e+06 1.906305463328158112e+01 1.085736204758129542e-02
2.458322695472823922e+06 1.906793136357810070e+01 1.085736204758129542e-02
2.458322801414804533e+06 1.907272775553790467e+01 1.085736204758129542e-02
2.458322907356785145e+06 1.907744542225120910e+01 1.085736204758129542e-02
2.458323013298766222e+06 1.908208593562947897e+01 1.085736204758129542e-02
2.458323119240746833e+06 1.908665082769246268e+01 1.085736204758129542e-02
2.458323225182727445e+06 1.909114159200129279e+01 1.085736204758129542e-02
2.458323331124708056e+06 1.909555968483259036e+01 1.085736204758129542e-02
2.458323437066688668e+06 1.909990652640315290e+01 1.085736204758129542e-02
2.458323543008669280e+06 1.910418350202474613e+01 1.085736204758129542e-02
2.458323648950649891e+06 1.910839196321201072e+01 1.085736204758129542e-02
2.458323754892630503e+06 1.911253322874580718e+01 1.085736204758129542e-02
2.458323860834611114e+06 1.911660858569412369e+01 1.085736204758129542e-02
2.458323966776591726e+06 1.912061929039263575e+01 1.085736204758129542e-02
2.458324072718572803e+06 1.912456656940406319e+01 1.085736204758129542e-02
2.458324178660553414e+06 1.912845162035457847e+01 1.085736204758129542e-02
2.458324284602534026e+06 1.913227561290853629e+01 1.085736204758129542e-02
2.458324390544514637e+06 1.913603968953621859e+01 1.085736204758129542e-02
2.458324496486495249e+06 1.913974496633702316e+01 1.085736204758129542e-02
2.458324602428475861e+06 1.914339253381490380e+01 1.085736204758129542e-02
2.458324708370456472e+06 1.914698345762495535e+01 1.085736204758129542e-02
2.458324814312437084e+06 1.915051877929244384e+01 1.085736204758129542e-02
2.458324920254417695e+06 1.915399951690548974e+01 1.085736204758129542e-02
2.458325026196398772e+06 1.915742666579756559e+01 1.085736204758129542e-02
2.458325132138379384e+06 1.916080119913099011e+01 1.085736204758129542e-02
2.458325238080359995e+06 1.916412406860782980e+01 1.085736204758129542e-02
2.458325344022340607e+06 1.916739620500794317e+01 1.085736204758129542e-02
2.458325449964321218e+06 1.917061851878167289e+01 1.085736204758129542e-02
2.458325555906301830e+06 1.917379190060722749e+01 1.085736204758129542e-02
2.458325661848282441e+06 1.917691722192876824e+01 1.085736204758129542e-02
2.458325767790263053e+06 1.917999533547605395e+01 1.085736204758129542e-02
2.458325873732243665e+06 1.918302707576638966e+01 1.085736204758129542e-02
2.458325979674224276e+06 1.918601325958961823e+01 1.085736204758129542e-02
2.458326085616205353e+06 1.918895468648970493e+01 1.085736204758129542e-02
2.458326191558185965e+06 1.919185213916636812e+01 1.085736204758129542e-02
2.458326297500166576e+06 1.919470638399085871e+01 1.085736204758129542e-02
2.458326403442147188e+06 1.919751817137790795e+01 1.085736204758129542e-02
2.458326509384127799e+06 1.920028823620883429e+01 1.085736204758129542e-02
2.458326615326108411e+06 1.920301729822839931e+01 1.085736204758129542e-02
2.458326721268089022e+06 1.920570606242896972e+01 1.085736204758129542e-02
2.458326827210069634e+06 1.920835521942245805e+01 1.085736204758129542e-02
2.458326933152050246e+06 1.921096544580054299e+01 1.085736204758129542e-02
2.458327039094031323e+06 1.921353740449483638e+01 1.085736204758129542e-02
2.458327145036011934e+06 1.921607174506992877e+01 1.085736204758129542e-02
2.458327250977992546e+06 1.921856910411888464e+01 1.085736204758129542e-02
2.458327356919973157e+06 1.922103010553547975e+01 1.085736204758129542e-02
2.458327462861953769e+06 1.922345536083357942e+01 1.085736204758129542e-02
2.458327568803934380e+06 1.922584546944579387e+01 1.085736204758129542e-02
2.458327674745914992e+06 1.922820101901321976e+01 1.085736204758129542e-02
2.458327780687895603e+06 1.923052258566650607e+01 1.085736204758129542e-02
2.458327886629876215e+06 1.923281073429866339e+01 1.085736204758129542e-02
2.458327992571856827e+06 1.923506601882982991e+01 1.085736204758129542e-02
2.458328098513837904e+06 1.923728898247402697e+01 1.085736204758129542e-02
2.458328204455818515e+06 1.923948015794983135e+01 1.085736204758129542e-02
2.458328310397799127e+06 1.924164006778143232e+01 1.085736204758129542e-02
2.458328416339779738e+06 1.924376922449490834e+01 1.085736204758129542e-02
2.458328522281760350e+06 1.924586813085689840e+01 1.085736204758129542e-02
2.458328628223740961e+06 1.924793728009697702e+01 1.085736204758129542e-02
2.458328734165721573e+06 1.924997715612379068e+01 1.085736204758129542e-02
2.458328840107702184e+06 1.925198823373518664e+01 1.085736204758129542e-02
2.458328946049682796e+06 1.925397097882254371e+01 1.085736204758129542e-02
2.458329051991663873e+06 1.925592584857801270e+01 1.085736204758129542e-02
2.458329157933644485e+06 1.925785329165355364e+01 1.085736204758129542e-02
2.458329263875625096e+06 1.925975374840053433e+01 1.085736204758129542e-02
2.458329369817605708e+06 1.926162765101821961e+01 1.085736204758129542e-02
2.458329475759586319e+06 1.926347542374049127e+01 1.085736204758129542e-02
2.458329581701566931e+06 1.926529748300920630e+01 1.085736204758129542e-02
2.458329687643547542e+06 1.926709423764293660e+01 1.085736204758129542e-02
2.458329793585528154e+06 1.926886608900127840e+01 1.085736204758129542e-02
2.458329899527508765e+06 1.927061343114488778e+01 1.085736204758129542e-02
2.458330005469489377e+06 1.927233665099133830e+01 1.085736204758129542e-02
2.458330111411470454e+06 1.927403612847437131e+01 1.085736204758129542e-02
2.458330217353451066e+06 1.927571223666206990e+01 1.085736204758129542e-02
2.458330323295431677e+06 1.927736534194584195e+01 1.085736204758129542e-02
2.458330429237412289e+06 1.927899580415093439e+01 1.085736204758129542e-02
2.458330535179392900e+06 1.928060397668091497e+01 1.085736204758129542e-02
2.458330641121373512e+06 1.928219020665121164e+01 1.085736204758129542e-02
2.458330747063354123e+06 1.928375483501928045e+01 1.085736204758129542e-02
2.458330853005334735e+06 1.928529819671159373e+01 1.085736204758129542e-02
2.458330958947315346e+06 1.928682062074744508e+01 1.085736204758129542e-02
2.458331064889295958e+06 1.928832243035975580e+01 1.085736204758129542e-02
2.458331170831277035e+06 1.928980394311937729e+01 1.085736204758129542e-02
2.458331276773257647e+06 1.929126547102412204e+01 1.085736204758129542e-02
2.458331382715238258e+06 1.929270732065002036e+01 1.085736204758129542e-02
2.458331488657218870e+06 1.929412979323471333e+01 1.085736204758129542e-02
2.458331594599199481e+06 1.929553318479089796e+01 1.085736204758129542e-02
2.458331700541180093e+06 1.929691778621065978e+01 1.085736204758129542e-02
2.458331806483160704e+06 1.929828388336738243e+01 1.085736204758129542e-02
2.458331912425141316e+06 1.929963175721521296e+01 1.085736204758129542e-02
2.458332018367121927e+06 1.930096168388622502e+01 1.085736204758129542e-02
2.458332124309103005e+06 1.930227393479103881e+01 1.085736204758129542e-02
2.458332230251083616e+06 1.930356877668851823e+01 1.085736204758129542e-02
2.458332336193064228e+06 1.930484647181092939e+01 1.085736204758129542e-02
2.458332442135044839e+06 1.930610727792926795e+01 1.085736204758129542e-02
2.458332548077025451e+06 1.930735144844551598e+01 1.085736204758129542e-02
2.458332654019006062e+06 1.930857923247712193e+01 1.085736204758129542e-02
2.458332759960986674e+06 1.930979087493958701e+01 1.085736204758129542e-02
2.458332865902967285e+06 1.931098661662715088e+01 1.085736204758129542e-02
2.458332971844947897e+06 1.931216669429172939e+01 1.085736204758129542e-02
2.458333077786928508e+06 1.931333134072001201e+01 1.085736204758129542e-02
2.458333183728909586e+06 1.931448078481393438e+01 1.085736204758129542e-02
2.458333289670890197e+06 1.931561525164428161e+01 1.085736204758129542e-02
2.458333395612870809e+06 1.931673496255312372e+01 1.085736204758129542e-02
2.458333501554851420e+06 1.931784013520409360e+01 1.085736204758129542e-02
2.458333607496832032e+06 1.931893098365647532e+01 1.085736204758129542e-02
2.458333713438812643e+06 1.932000771843269860e+01 1.085736204758129542e-02
2.458333819380793255e+06 1.932107054658440148e+01 1.085736204758129542e-02
2.458333925322773866e+06 1.932211967175701872e+01 1.085736204758129542e-02
2.458334031264754478e+06 1.932315529425303069e+01 1.085736204758129542e-02
2.458334137206735555e+06 1.932417761109829257e+01 1.085736204758129542e-02
2.458334243148716167e+06 1.932518681608467759e+01 1.085736204758129542e-02
2.458334349090696778e+06 1.932618309985629779e+01 1.085736204758129542e-02
2.458334455032677390e+06 1.932716664994950762e+01 1.085736204758129542e-02
2.458334560974658001e+06 1.932813765085419888e+01 1.085736204758129542e-02
2.458334666916638613e+06 1.932909628406942204e+01 1.085736204758129542e-02
2.458334772858619224e+06 1.933004272815781377e+01 1.085736204758129542e-02
2.458334878800599836e+06 1.933097715879890899e+01 1.085736204758129542e-02
2.458334984742580447e+06 1.933189974884133733e+01 1.085736204758129542e-02
2.458335090684561059e+06 1.933281066835394668e+01 1.085736204758129542e-02
2.458335196626542136e+06 1.933371008467980445e+01 1.085736204758129542e-02
2.458335302568522748e+06 1.933459816246946517e+01 1.085736204758129542e-02
2.458335408510503359e+06 1.933547506375272818e+01 1.085736204758129542e-02
2.458335514452483971e+06 1.933634094796984826e+01 1.085736204758129542e-02
2.458335620394464582e+06 1.933719597202158624e+01 1.085736204758129542e-02
2.458335726336445194e+06 1.933804029031441729e+01 1.085736204758129542e-02
2.458335832278425805e+06 1.933887405480475508e+01 1.085736204758129542e-02
2.458335938220406417e+06 1.933969741504233752e+01 1.085736204758129542e-02
2.458336044162387028e+06 1.934051051821272438e+01 1.085736204758129542e-02
2.458336150104367640e+06 1.934131350917894210e+01 1.085736204758129542e-02
2.458336256046348717e+06 1.934210653052578266e+01 1.085736204758129542e-02
2.458336361988329329e+06 1.934288972258589823e+01 1.085736204758129542e-02
2.458336467930309940e+06 1.934366322349994860e+01 1.085736204758129542e-02
2.458336573872290552e+06 1.934442716924105099e+01 1.085736204758129542e-02
2.458336679814271163e+06 1.934518169365599860e+01 1.085736204758129542e-02
2.458336785756251775e+06 1.934592692850218043e+01 1.085736204758129542e-02
2.458336891698232386e+06 1.934666300348384738e+01 1.085736204758129542e-02
2.458336997640212998e+06 1.934739004628760739e+01 1.085736204758129542e-02
2.458337103582193609e+06 1.934810818261727761e+01 1.085736204758129542e-02
2.458337209524174687e+06 1.934881753623113454e+01 1.085736204758129542e-02
2.458337315466155298e+06 1.934951822896299589e+01 1.085736204758129542e-02
2.458337421408135910e+06 1.935021038077375977e+01 1.085736204758129542e-02
2.458337527350116521e+06 1.935089410977113644e+01 1.085736204758129542e-02
2.458337633292097133e+06 1.935156953224439391e+01 1.085736204758129542e-02
2.458337739234077744e+06 1.935223676269534820e+01 1.085736204758129542e-02
2.458337845176058356e+06 1.935289591386879948e+01 1.085736204758129542e-02
2.458337951118038967e+06 1.935354709678234286e+01 1.085736204758129542e-02
2.458338057060019579e+06 1.935419042075566409e+01 1.085736204758129542e-02
2.458338163002000190e+06 1.935482599343923837e+01 1.085736204758129542e-02
2.458338268943981268e+06 1.935545392084527094e+01 1.085736204758129542e-02
2.458338374885961879e+06 1.935607430736432022e+01 1.085736204758129542e-02
2.458338480827942491e+06 1.935668725580899974e+01 1.085736204758129542e-02
2.458338586769923102e+06 1.935729286742952127e+01 1.085736204758129542e-02
2.458338692711903714e+06 1.935789124194261390e+01 1.085736204758129542e-02
2.458338798653884325e+06 1.935848247755713913e+01 1.085736204758129542e-02
2.458338904595864937e+06 1.935906667099927247e+01 1.085736204758129542e-02
2.458339010537845548e+06 1.935964391753720903e+01 1.085736204758129542e-02
2.458339116479826160e+06 1.936021431100539303e+01 1.085736204758129542e-02
2.458339222421807237e+06 1.936077794383077944e+01 1.085736204758129542e-02
2.458339328363787849e+06 1.936133490704632720e+01 1.085736204758129542e-02
2.458339434305768460e+06 1.936188529032877526e+01 1.085736204758129542e-02
2.458339540247749072e+06 1.936242918201122620e+01 1.085736204758129542e-02
2.458339646189729683e+06 1.936296666910775244e+01 1.085736204758129542e-02
2.458339752131710295e+06 1.936349783733506413e+01 1.085736204758129542e-02
2.458339858073690906e+06 1.936402277113383974e+01 1.085736204758129542e-02
2.458339964015671518e+06 1.936454155368964436e+01 1.085736204758129542e-02
2.458340069957652129e+06 1.936505426695345022e+01 1.085736204758129542e-02
2.458340175899632741e+06 1.936556099166182321e+01 1.085736204758129542e-02
2.458340281841613818e+06 1.936606180735891769e+01 1.085736204758129542e-02
2.458340387783594429e+06 1.936655679240714534e+01 1.085736204758129542e-02
2.458340493725575041e+06 1.936704602401947284e+01 1.085736204758129542e-02
2.458340599667555653e+06 1.936752957826937305e+01 1.085736204758129542e-02
2.458340705609536264e+06 1.936800753011144849e+01 1.085736204758129542e-02
2.458340811551516876e+06 1.936847995339953599e+01 1.085736204758129542e-02
2.458340917493497487e+06 1.936894692090447734e+01 1.085736204758129542e-02
2.458341023435478099e+06 1.936940850433157735e+01 1.085736204758129542e-02
2.458341129377458710e+06 1.936986477433777054e+01 1.085736204758129542e-02
2.458341235319439787e+06 1.937031580055041857e+01 1.085736204758129542e-02
2.458341341261420399e+06 1.937076165157596463e+01 1.085736204758129542e-02
2.458341447203401010e+06 1.937120239502808516e+01 1.085736204758129542e-02
2.458341553145381622e+06 1.937163809753571186e+01 1.085736204758129542e-02
2.458341659087362234e+06 1.937206882476071712e+01 1.085736204758129542e-02
2.458341765029342845e+06 1.937249464141333988e+01 1.085736204758129542e-02
2.458341870971323457e+06 1.937291561126731665e+01 1.085736204758129542e-02
2.458341976913304068e+06 1.937333179717478870e+01 1.085736204758129542e-02
2.458342082855284680e+06 1.937374326108091438e+01 1.085736204758129542e-02
2.458342188797265291e+06 1.937415006403824336e+01 1.085736204758129542e-02
2.458342294739246368e+06 1.937455226622259730e+01 1.085736204758129542e-02
2.458342400681226980e+06 1.937494992693990170e+01 1.085736204758129542e-02
2.458342506623207591e+06 1.937534310465042608e+01 1.085736204758129542e-02
2.458342612565188203e+06 1.937573185697509714e+01 1.085736204758129542e-02
2.458342718507168815e+06 1.937611624071044858e+01 1.085736204758129542e-02
2.458342824449149426e+06 1.937649631184156362e+01 1.085736204758129542e-02
2.458342930391130038e+06 1.937687212555481153e+01 1.085736204758129542e-02
2.458343036333110649e+06 1.937724373625034247e+01 1.085736204758129542e-02
2.458343142275091261e+06 1.937761119755437278e+01 1.085736204758129542e-02
2.458343248217071872e+06 1.937797456233128557e+01 1.085736204758129542e-02
2.458343354159052949e+06 1.937833388269707413e+01 1.085736204758129542e-02
2.458343460101033561e+06 1.937868921002469946e+01 1.085736204758129542e-02
2.458343566043014172e+06 1.937904059496506193e+01 1.085736204758129542e-02
2.458343671984994784e+06 1.937938808745193597e+01 1.085736204758129542e-02
2.458343777926975396e+06 1.937973173671466043e+01 1.085736204758129542e-02
2.458343883868956007e+06 1.938007159128902401e+01 1.085736204758129542e-02
2.458343989810936619e+06 1.938040769902799809e+01 1.085736204758129542e-02
2.458344095752917230e+06 1.938074010711228112e+01 1.085736204758129542e-02
2.458344201694897842e+06 1.938106886206064416e+01 1.085736204758129542e-02
2.458344307636878919e+06 1.938139400974154114e+01 1.085736204758129542e-02
2.458344413578859530e+06 1.938171559537743605e+01 1.085736204758129542e-02
2.458344519520840142e+06 1.938203366356322377e+01 1.085736204758129542e-02
2.458344625462820753e+06 1.938234825827017360e+01 1.085736204758129542e-02
2.458344731404801365e+06 1.938265942285689292e+01 1.085736204758129542e-02
2.458344837346781977e+06 1.938296720007869922e+01 1.085736204758129542e-02
2.458344943288762588e+06 1.938327163209681459e+01 1.085736204758129542e-02
2.458345049230743200e+06 1.938357276048743216e+01 1.085736204758129542e-02
2.458345155172723811e+06 1.938387062625061574e+01 1.085736204758129542e-02
2.458345261114704423e+06 1.938416526981906074e+01 1.085736204758129542e-02
2.458345367056685500e+06 1.938445673106797784e+01 1.085736204758129542e-02
2.458345472998666111e+06 1.938474504931845388e+01 1.085736204758129542e-02
2.458345578940646723e+06 1.938503026335346746e+01 1.085736204758129542e-02
